time                                       sum(surf)                                  <gas> H2(g)  <gas> H2O(g)  <gas> CO(g)  <gas> CO2(g)  <gas> CH4(g)  <gas> CH3COOH(g)  <Pd111> *                                  <Pd111> H*                                 <Pd111> O*                                 <Pd111> OH*                                <Pd111> H2O*                               <Pd111> C*                                  <Pd111> CO*                                <Pd111> CO2*                               <Pd111> COOH*                              <Pd111> CCO*                               <Pd111> CCOO*                              <Pd111> CCOOH*                             <Pd111> CH*                                <Pd111> CHCO*                              <Pd111> CHCOO*                             <Pd111> CHCOOH*                            <Pd111> CH2*                               <Pd111> CH2CO*                             <Pd111> CH2COO*                            <Pd111> CH2COOH*                           <Pd111> CH3*                                <Pd111> CH3CO*                             <Pd111> CH3COO*                            <Pd111> CH3COOH*                           <Pd111> co-H2O*
5.95193654887484855372416344985016291e-02  1.0000000000                               1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      9.99999877204842667187789047080772585e-01  4.0923248254713411803110547976327379e-08   8.08912428166025975181270081387965011e-20  9.37616764715106975706683171424853058e-19  1.75785760493805789063602033808664535e-52   2.3893902450893982538397253983519568e-19   3.71870586386597762210589276059863921e-20  8.03898752534989239565670266320861025e-46  1.9467807179971525018995103370301185e-25   6.05254837741830266012419578242215726e-27  6.56930325372126229109209033862610199e-26  6.23406645902743508550500407401521145e-16  5.48360327619597387344640071540298364e-18  1.70177121966493665867916076019536401e-23  1.81200848844850459093211431059437824e-20  3.15379760462278037530705206250768969e-19  2.84133101194978270630558662015153523e-31  9.37534005406426205434038304264320541e-20  6.3199069634102052233336125229745371e-16   1.02778117715366168919544897631056819e-14  -4.7010304898938010022501274478071106e-32   1.86887125237441192502744821351307064e-18  8.18469981328802657946570770268094907e-08  2.48994029350404255053872418434703246e-11  0.0000000000   
6.0640404260208339193980618165133562e-02   1.0000000000                               1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      9.99999874892492765825843438566608635e-01  4.16940216834570317622158955276158155e-08  8.54583630281586628897638995948679043e-20  9.55380585944651022459090516792711154e-19  1.82489443704913704369011350532743779e-52   2.52606291937328690762369470112636633e-19  3.96890561606305807457125292876617996e-20  8.34061093089926000305448850910973249e-46  1.97928390239246660641944035190521113e-25  6.39874533600663304866993724248360268e-27  6.81576050634217063535014663223113992e-26  6.46202685650783554354734661960553126e-16  5.79765466624325262050685453603479311e-18  1.78080067341489591018421762390549642e-23  1.87999580925534326327519033715257515e-20  3.20642266807041500001293039616276765e-19  2.89237832319802814936343790575995757e-31  9.81069464553959777374364628189304809e-20  6.5569029290597776786992803250532074e-16   1.04492846951568657692560954214239068e-14  -4.82655638472489034640888228236691344e-32  1.90417478419398547930798413759394175e-18  8.33885743872470319385872465689917822e-08  2.48994028198881476570581256239106332e-11  0.0000000000   
6.17614430316681928507196018317654949e-02  1.0000000000                               1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      9.99999872580143439901267393640075804e-01  4.24647945477163689787150707718435188e-08  9.01927985153563986108566237415336363e-20  9.73147937610729736011275141301530621e-19  1.89319270920600161060319191665791361e-52   2.66780780212184893342942835627386621e-19  4.23062293079518479041974106378795098e-20  8.64763298183129457284764135172782879e-46  2.01164427684876540194812928575772125e-25  6.75771248671272875147504565933974229e-27  7.0666277261284779851090390442952587e-26   6.69375431630560330122678940952229545e-16  6.12338473310796674763277964896332242e-18  1.8617815152919565348591322191776286e-23   1.9492000315209302599565449065565747e-20   3.25881651183499242045741640252734119e-19  2.9433654844030344157160036664756934e-31   1.02567981235978902549111076714826956e-19  6.7981385321427076449524219846679586e-16   1.06200042160189959641040573238870417e-14  -4.91467634265449988763205707304251804e-32  1.9394821464408096104577134994209883e-18   8.49301506306008717107625431528664054e-08  2.48994027047358987310984066954124209e-11  0.0000000000   
6.28824818031280465074585854983974278e-02  1.0000000000                               1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      9.99999870267794699769105298603566083e-01  4.32355668371353791252389441967688852e-08  9.5097472229045891257571651058535498e-20   9.90918803663736090059643641295382273e-19  1.9627528387763092342098471120048691e-52    2.81471466816315238189442576443385106e-19  4.50413949483392575037173169122258006e-20  8.96004540167870886028040800333148429e-46  2.0438624641653388170339714939126629e-25   7.12966802587446596744025027435737574e-27  7.3218981080270726412974271040452134e-26   6.92923240969832685273629212459666527e-16  6.46100102458004451938963971574547971e-18  1.94471701405157701122800776827289723e-23  2.01961929019033656755222698482467572e-20  3.31098014427328806132470032251373582e-19  2.99429357197617874875388203241213694e-31  1.07136684872270876493816319300066774e-19  7.04360727487848504373697836088859468e-16  1.07899736197348069359985257142158929e-14  -4.96434089389513431041134826087766086e-32  1.97479333909832142390620429553335182e-18  8.6471726862941569578993666348681424e-08   2.48994025895836792431767564399808779e-11  0.0000000000   
6.40035205745879001641975691650293607e-02  1.0000000000                               1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      9.99999867955446555784401539759506898e-01  4.40063385413580178744183862901524228e-08  1.00175307120077227406075452025613619e-19  1.00869316805406305830060261311829416e-18  2.03357524312771755734467063129523957e-52   2.96687329232526530365618632624598276e-19  4.78973699495084893514759933662912935e-20  9.2778399139742156205970352761895432e-46   2.07593908714147678022536133169502781e-25  7.51483014982972089546628032890457712e-27  7.58156484698484290484397034070833259e-26  7.16844470796359469226881444566051361e-16  6.81071108844941420034289839793908185e-18  2.02961043844921581781494749345245533e-23  2.09125172020863317263828553797522715e-20  3.362914573742077347298972397034531e-19    3.0451636623288383918676711336826596e-31   1.11813237354151381086940837760599236e-19  7.29330265948659979669689031278610336e-16  1.09591961919160981444396508361311467e-14  -4.97450056865929829923845228691589605e-32  2.01010836214995802508302452247032218e-18  8.80133030842689100110913157266865549e-08  2.48994024744314897089618462396197597e-11  0.0000000000   
6.51245593460477538209365528316612936e-02  1.0000000000                               1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      9.99999865643099018302200503410293321e-01  4.47771096500282408988842675397531249e-08  1.05429226139300493632534497122509133e-19  1.0264710147321036144305586531143157e-18   2.10566033962788422284225401445585735e-52   3.12437344943625574935220944234954902e-19  5.08769711791752232546771852556632689e-20  9.60100824225052760904176998257084973e-46  2.10787476857646922007069315442990967e-25  7.9134170549163697344538650643485244e-27   7.84562113794867707667732828351086155e-26  7.41137478237899531401731605354494699e-16  7.1727224725060040550580193571010156e-18   2.1164650572403314331440546169773825e-23   2.1640954565208910617907695320264777e-20   3.41462080859813570306442286700209233e-19  3.09597683187239058844796910040061152e-31  1.16597818671499897843873279282366965e-19  7.54721818818654182547609869943044601e-16  1.11276752181746690489275829333540394e-14  -4.9441058971594965386050655922013247e-32   2.04542721557915651941774217677099814e-18  8.95548792945826774748661908571270149e-08  2.48994023592793306441223474763335389e-11  0.0000000000   
6.62455981175076074776755364982932265e-02  1.0000000000                               1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      9.99999863330752097677546575858342764e-01  4.55478801527900038712674584333304895e-08  1.10862152237565776513115256828964341e-19  1.04425232764825073214591835762745893e-18  2.17900854564446687353718880141369892e-52   3.28730491432419176961999451338421173e-19  5.39830155050551390205246378359305106e-20  9.92954211004035758085885893474431287e-46  2.1396701312696060651183613174423257e-25   8.32564693747228868330373372205711246e-27  8.1140601758654634577261604616801926e-26   7.65800620422211721217475662908156459e-16  7.5472427245397423481004662547886595e-18   2.20528413918038233573943236110887255e-23  2.23814863407218122158572793299675962e-20  3.46609985719823855330524197332886563e-19  3.14673415701821258188537406267938538e-31  1.21490608814195908280002291051321936e-19  7.80534736319780105171854437989214505e-16  1.12954139841223191089624722496053472e-14  -4.87210740960823371300288461777747058e-32  2.08074989936935401233992525497465488e-18  9.1096455493882656438128991310252521e-08   2.48994022441272025643269315321274058e-11  0.0000000000   
6.73666368889674611344145201649251594e-02  1.0000000000                               1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      9.99999861018405804265484143406077262e-01  4.63186500392872624641988294586429127e-08  1.16477008365723162623984201624718537e-19  1.0620370907528973851430883230017893e-18   2.25362027854512315226406653209560949e-52   3.45575746181714141509704093998955261e-19  5.72183197948639164562220963626844752e-20  1.0263433240876418291292548944978928e-45   2.17132579802017724391676017605731862e-25  8.75173799383535394091661554339811669e-27  8.38687515568209034891912640444335163e-26  7.90832254477054888093409585310225296e-16  7.93447939234055734403570275255947229e-18  2.29607095302482700412518394810816821e-23  2.31340938780757463859920970690444273e-20  3.51735272789916132270561995692729668e-19  3.1974367141776816155704841506323298e-31   1.26491787772118893910716520253407439e-19  8.06768368673986739706816821324159977e-16  1.1462415775370847784044469028606197e-14   -4.75745563621801450692360580468831324e-32  2.11607641350398760927914175362046867e-18  9.26380316821686313686904166563111829e-08  2.48994021289751059852442697890053623e-11  0.0000000000   
6.84876756604273147911535038315570923e-02  1.0000000000                               1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      9.99999858706060148421057592355888034e-01  4.70894192991639723503092511034504437e-08  1.22276717474622738541307801989513022e-19  1.0798252879964365471184751455813255e-18   2.32949595569751070185747874642841367e-52   3.62982086674317273642084812280504644e-19  6.05857009163172353689733060915099375e-20  1.0602673358291422495587086825543129e-45   2.20284239162747268501428408559983554e-25  9.19190842034344170619323976973867525e-27  8.6640592723454460511848856410270459e-26   8.16230737530187881448829340643807758e-16  8.33464002369837730742919251197022846e-18  2.38882876752912391682541260023628382e-23  2.38987585267214229940726381976783004e-20  3.56838042905767943594974705870977785e-19  3.24808557976217493289389749437281773e-31  1.31601535535148336251404614074568767e-19  8.33422066103223078316891105854907943e-16  1.16286838775320545336737235140771681e-14  -4.59910110720134360485892559397757395e-32  2.15140675796649441566495966924763183e-18  9.41796078594403867343611664655509266e-08  2.48994020138230414225430336289719485e-11  0.0000000000   
6.96087144318871684478924874981890252e-02  1.0000000000                               1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      9.99999856393715140499311309010192492e-01  4.78601879220640892022295938555134531e-08  1.2826420251511459084125252840308943e-19   1.09761690332926119176848542171015573e-18  2.40663599446928716515201698433911625e-52   3.80958490393035378422891546247011457e-19  6.40879757371307755659820122780003585e-20  1.09472541858180829489867193887061165e-45  2.23422053489078231695932740139505299e-25  9.64637641333442817803433564244704146e-27  8.94560572080241886545209770065846063e-26  8.41994426709369550703030896992076078e-16  8.74793216640313050284639919457917788e-18  2.48356085144873155236422153975451107e-23  2.4675461636109551905859392376052329e-20   3.61918396903056831772181351958886183e-19  3.2986818301830697772462122240143011e-31   1.36820032093163716817455219700758563e-19  8.60495178829438113166471377488531857e-16  1.17942215762177388173503859497395406e-14  -4.39599435277072569130054042668883725e-32  2.18674093274031153692694699839535404e-18  9.57211840256977070029519403082207802e-08  2.48994018986710093918918944340310317e-11  0.0000000000   
7.07297532033470221046314711648209581e-02  1.0000000000                               1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      9.99999854081370790855289679671404968e-01  4.863095589763156869259072820258974e-08    1.34442386438048806099984851345188724e-19  1.11541192070176429278952574773224923e-18  2.48504081222811018498227278575450582e-52   3.99513934820675260915874235962436545e-19  6.77279611250202168544519601777428516e-20  1.12971674469891124067356934467366375e-45  2.26546085060939606830028447876786713e-25  1.01153601691461895553406324028902738e-26  9.23150769599989709264942211256439868e-26  8.68121679142358745275310222438147752e-16  9.1745633682447451948527864619424322e-18   2.58027047353910838926571398892386431e-23  2.54641845556908429871128492643491256e-20  3.6697643561746033927060095804768299e-19   3.34922654185174339201802646967001306e-31  1.42147457436044517124256984317918782e-19  8.87987057074580836419951722132001171e-16  1.19590321570397000945746065793141784e-14  -4.14708590313866545074014674386608268e-32  2.22207893780887607849467173760287974e-18  9.72627601809403766422734377545666493e-08  2.48994017835190104089595235861876452e-11  0.0000000000   
